epoch,train_loss,val_loss,seconds
1,0.04973735386299001,0.06825745772393671,662.5158696174622
2,0.04589025380279374,0.067265993949823,661.0526163578033
3,0.04490899170314709,0.0673980205300937,657.4758191108704
4,0.044385932858963625,0.0655902466931852,660.4610197544098
5,0.043936725788023066,0.06615606345499885,657.4009461402893
6,0.04360357696140072,0.06498801872654861,657.5765652656555
7,0.04333213723635389,0.06557552481289963,660.8580677509308
8,0.04296213451561682,0.0643932728722649,655.1535081863403
